Model,MSO2024
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-07,,,
Filter Frequency,2e+08,,,
Record Length,125000,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,1,,1,
Label,,,,
TIME,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect
2.95656e-02,0,-0.04,3.34,3.26
2.95664e-02,0,0.08,3.34,3.38
2.95672e-02,0,-0.04,3.3,3.26
2.95680e-02,0.04,0.08,3.34,3.38
2.95688e-02,0.04,-0.04,3.3,3.3
2.95696e-02,0,0.08,3.3,3.38
2.95704e-02,0,-0.04,3.34,3.26
2.95712e-02,0.04,0.08,3.34,3.38
2.95720e-02,0,-0.04,3.3,3.26
2.95728e-02,0.04,0.08,3.3,3.38
2.95736e-02,0.04,-0.04,3.3,3.26
2.95744e-02,0,0.08,3.34,3.38
2.95752e-02,0.04,-0.04,3.3,3.26
2.95760e-02,0,0.08,3.3,3.38
2.95768e-02,0,-0.04,3.3,3.26
2.95776e-02,0,0.08,3.26,3.38
2.95784e-02,0,-0.04,3.34,3.26
2.95792e-02,0,0.08,3.3,3.38
2.95800e-02,0,-0.04,3.3,3.26
2.95808e-02,0,0.08,3.34,3.38
2.95816e-02,0,-0.04,3.3,3.26
2.95824e-02,0,0.08,3.34,3.38
2.95832e-02,0,-0.04,3.3,3.26
2.95840e-02,0,0.08,3.34,3.38
2.95848e-02,0.04,-0.04,3.3,3.26
2.95856e-02,0,0.08,3.3,3.38
2.95864e-02,0.04,-0.04,3.3,3.3
2.95872e-02,0,0.08,3.3,3.38
2.95880e-02,0.04,-0.04,3.34,3.26
2.95888e-02,0,0.08,3.3,3.38
2.95896e-02,0.04,-0.04,3.3,3.26
2.95904e-02,0.04,0.08,3.3,3.38
2.95912e-02,0,-0.04,3.3,3.26
2.95920e-02,0,0.08,3.3,3.38
2.95928e-02,0,-0.04,3.3,3.26
2.95936e-02,0,0.08,3.34,3.38
2.95944e-02,0.04,-0.04,3.34,3.26
2.95952e-02,0,0.08,3.3,3.38
2.95960e-02,0,-0.04,3.3,3.26
2.95968e-02,0,0.08,3.3,3.38
2.95976e-02,0,-0.04,3.3,3.26
2.95984e-02,0,0.08,3.3,3.38
2.95992e-02,0,-0.04,3.3,3.26
2.96000e-02,0,0.08,3.34,3.38
2.96008e-02,0,-0.04,3.34,3.26
2.96016e-02,0,0.08,3.34,3.38
2.96024e-02,0.04,-0.04,3.34,3.26
2.96032e-02,0,0.08,3.34,3.38
2.96040e-02,0,-0.04,3.3,3.3
2.96048e-02,0.04,0.08,3.34,3.38
2.96056e-02,0,-0.04,3.34,3.26
2.96064e-02,0,0.08,3.3,3.38
2.96072e-02,0,-0.04,3.34,3.26
2.96080e-02,0,0.08,3.3,3.38
2.96088e-02,0,-0.04,3.3,3.26
2.96096e-02,0,0.08,3.3,3.38
2.96104e-02,0,-0.04,3.34,3.26
2.96112e-02,0,0.08,3.3,3.38
2.96120e-02,0,-0.04,3.3,3.26
2.96128e-02,0,0.08,3.34,3.38
2.96136e-02,0,-0.04,3.3,3.26
2.96144e-02,0,0.08,3.34,3.38
2.96152e-02,0,-0.04,3.3,3.26
2.96160e-02,0.04,0.08,3.3,3.38
2.96168e-02,0,-0.04,3.3,3.26
2.96176e-02,0,0.08,3.3,3.38
2.96184e-02,0,-0.04,3.34,3.26
2.96192e-02,0,0.08,3.3,3.38
2.96200e-02,0,-0.04,3.34,3.26
2.96208e-02,0.04,0.08,3.3,3.38
2.96216e-02,0,-0.04,3.3,3.26
2.96224e-02,0,0.08,3.3,3.38
2.96232e-02,0,0,3.34,3.26
2.96240e-02,0,0.08,3.3,3.34
2.96248e-02,0,-0.04,3.3,3.26
2.96256e-02,0,0.08,3.3,3.34
2.96264e-02,0,-0.04,3.34,3.26
2.96272e-02,0,0.08,3.3,3.38
2.96280e-02,0,-0.04,3.3,3.26
2.96288e-02,0,0.08,3.34,3.38
2.96296e-02,0,-0.04,3.34,3.26
2.96304e-02,0.04,0.08,3.3,3.38
2.96312e-02,0,-0.04,3.3,3.26
2.96320e-02,0,0.08,3.3,3.38
2.96328e-02,0,-0.04,3.3,3.26
2.96336e-02,0,0.08,3.3,3.38
2.96344e-02,0,-0.04,3.34,3.26
2.96352e-02,0,0.08,3.34,3.38
2.96360e-02,0,-0.04,3.3,3.26
2.96368e-02,0,0.08,3.3,3.38
2.96376e-02,0,-0.04,3.3,3.26
2.96384e-02,0,0.08,3.3,3.38
2.96392e-02,0,-0.04,3.3,3.26
2.96400e-02,0,0.08,3.34,3.38
2.96408e-02,0,-0.04,3.34,3.26
2.96416e-02,0,0.08,3.34,3.38
2.96424e-02,0.04,-0.04,3.3,3.26
2.96432e-02,0,0.08,3.3,3.38
2.96440e-02,0,-0.04,3.3,3.3
2.96448e-02,0,0.08,3.3,3.38
2.96456e-02,0,-0.04,3.3,3.3
2.96464e-02,0,0.08,3.3,3.38
2.96472e-02,0,-0.04,3.3,3.26
2.96480e-02,0,0.08,3.34,3.38
2.96488e-02,0.04,-0.04,3.34,3.26
2.96496e-02,0,0.08,3.3,3.38
2.96504e-02,0,-0.04,3.34,3.26
2.96512e-02,0.04,0.08,3.34,3.38
2.96520e-02,0,-0.04,3.34,3.26
2.96528e-02,0,0.08,3.3,3.38
2.96536e-02,0,-0.04,3.34,3.3
2.96544e-02,0.04,0.08,3.3,3.38
2.96552e-02,0.04,-0.04,3.34,3.26
2.96560e-02,0,0.08,3.34,3.38
2.96568e-02,0,-0.04,3.34,3.3
2.96576e-02,0,0.04,3.3,3.38
2.96584e-02,0,-0.04,3.34,3.26
2.96592e-02,0,0.08,3.34,3.38
2.96600e-02,0,-0.04,3.34,3.26
2.96608e-02,0,0.08,3.34,3.38
2.96616e-02,0.04,-0.04,3.34,3.26
2.96624e-02,0,0.08,3.34,3.38
2.96632e-02,0,-0.04,3.3,3.3
2.96640e-02,0,0.08,3.34,3.38
2.96648e-02,0,-0.04,3.3,3.26
2.96656e-02,0,0.08,3.34,3.38
2.96664e-02,0,-0.04,3.34,3.3
2.96672e-02,0,0.08,3.3,3.38
2.96680e-02,0.04,-0.04,3.34,3.26
2.96688e-02,0,0.08,3.3,3.38
2.96696e-02,0,-0.04,3.3,3.26
2.96704e-02,0,0.08,3.3,3.38
2.96712e-02,0,-0.04,3.34,3.26
2.96720e-02,0,0.08,3.34,3.38
2.96728e-02,0,-0.04,3.34,3.26
2.96736e-02,0,0.08,3.34,3.38
2.96744e-02,0,-0.04,3.3,3.26
2.96752e-02,0,0.08,3.34,3.38
2.96760e-02,0,-0.04,3.34,3.26
2.96768e-02,0,0.08,3.3,3.38
2.96776e-02,0,-0.04,3.34,3.3
2.96784e-02,0,0.08,3.34,3.38
2.96792e-02,0,-0.04,3.34,3.3
2.96800e-02,0,0.08,3.34,3.38
2.96808e-02,0,-0.04,3.34,3.3
2.96816e-02,0,0.08,3.34,3.38
2.96824e-02,0,-0.04,3.3,3.26
2.96832e-02,0,0.08,3.3,3.38
2.96840e-02,0.04,-0.04,3.3,3.26
2.96848e-02,0,0.08,3.34,3.38
2.96856e-02,0,-0.04,3.34,3.26
2.96864e-02,0,0.08,3.3,3.38
2.96872e-02,0,-0.04,3.3,3.3
2.96880e-02,0,0.08,3.3,3.38
2.96888e-02,0,-0.04,3.3,3.26
2.96896e-02,0,0.08,3.34,3.38
2.96904e-02,0,-0.04,3.3,3.26
2.96912e-02,0.04,0.08,3.3,3.38
2.96920e-02,0,-0.04,3.3,3.26
2.96928e-02,0.04,0.08,3.34,3.38
2.96936e-02,0,-0.04,3.34,3.26
2.96944e-02,0,0.08,3.3,3.38
2.96952e-02,0.04,-0.04,3.3,3.3
2.96960e-02,0,0.08,3.34,3.38
2.96968e-02,0.04,-0.04,3.34,3.26
2.96976e-02,0,0.08,3.34,3.38
2.96984e-02,0,-0.04,3.3,3.3
2.96992e-02,0,0.08,3.34,3.38
2.97000e-02,0,-0.04,3.3,3.26
2.97008e-02,0,0.08,3.34,3.38
2.97016e-02,0.04,-0.04,3.3,3.3
2.97024e-02,0,0.08,3.3,3.38
2.97032e-02,0,-0.04,3.34,3.26
2.97040e-02,0,0.08,3.34,3.38
2.97048e-02,0.04,-0.04,3.3,3.26
2.97056e-02,0.04,0.08,3.3,3.38
2.97064e-02,0,-0.04,3.3,3.3
2.97072e-02,0,0.08,3.3,3.38
2.97080e-02,0,-0.04,3.3,3.3
2.97088e-02,0,0.08,3.34,3.38
2.97096e-02,0.04,-0.04,3.34,3.3
2.97104e-02,0,0.08,3.34,3.38
2.97112e-02,0.04,-0.04,3.34,3.3
2.97120e-02,0,0.08,3.3,3.38
2.97128e-02,0,-0.04,3.3,3.26
2.97136e-02,0,0.08,3.3,3.38
2.97144e-02,0.04,-0.04,3.3,3.26
2.97152e-02,0,0.08,3.3,3.38
2.97160e-02,0.04,-0.04,3.34,3.26
2.97168e-02,0,0.08,3.34,3.38
2.97176e-02,0,-0.04,3.34,3.26
2.97184e-02,0,0.08,3.3,3.38
2.97192e-02,0.04,-0.04,3.3,3.26
2.97200e-02,0.04,0.08,3.3,3.38
2.97208e-02,0.04,0,3.34,3.26
2.97216e-02,0.04,0.08,3.34,3.38
2.97224e-02,0,-0.04,3.3,3.3
2.97232e-02,0,0.08,3.3,3.38
2.97240e-02,0.04,-0.04,3.3,3.26
2.97248e-02,0,0.08,3.34,3.38
2.97256e-02,0,-0.04,3.3,3.3
2.97264e-02,0,0.08,3.3,3.38
2.97272e-02,0,-0.04,3.34,3.3
2.97280e-02,0,0.08,3.3,3.38
2.97288e-02,0,-0.04,3.3,3.3
2.97296e-02,0,0.08,3.3,3.38
2.97304e-02,0,-0.04,3.34,3.3
2.97312e-02,0,0.08,3.34,3.38
2.97320e-02,0.04,-0.04,3.3,3.3
2.97328e-02,0,0.08,3.3,3.38
2.97336e-02,0,-0.04,3.3,3.3
2.97344e-02,0,0.08,3.3,3.38
2.97352e-02,0.04,-0.04,3.3,3.26
2.97360e-02,0,0.08,3.3,3.38
2.97368e-02,0,-0.04,3.3,3.26
2.97376e-02,0,0.08,3.3,3.38
2.97384e-02,0,-0.04,3.3,3.3
2.97392e-02,0,0.08,3.3,3.38
2.97400e-02,0,-0.04,3.3,3.26
2.97408e-02,0,0.08,3.3,3.38
2.97416e-02,0,-0.04,3.3,3.26
2.97424e-02,0,0.08,3.3,3.38
2.97432e-02,0,-0.04,3.3,3.26
2.97440e-02,0,0.08,3.3,3.38
2.97448e-02,0,-0.04,3.3,3.26
2.97456e-02,0,0.08,3.3,3.38
2.97464e-02,0,-0.04,3.3,3.26
2.97472e-02,0.04,0.08,3.3,3.38
2.97480e-02,0,-0.04,3.3,3.3
2.97488e-02,0,0.08,3.3,3.38
2.97496e-02,0,-0.04,3.34,3.26
2.97504e-02,0,0.08,3.3,3.38
2.97512e-02,0,-0.04,3.3,3.26
2.97520e-02,0,0.08,3.3,3.38
2.97528e-02,0,-0.04,3.3,3.26
2.97536e-02,0,0.08,3.3,3.38
2.97544e-02,0,-0.04,3.3,3.26
2.97552e-02,0,0.08,3.3,3.38
2.97560e-02,0.04,-0.04,3.34,3.26
2.97568e-02,0,0.08,3.3,3.38
2.97576e-02,0,-0.04,3.34,3.3
2.97584e-02,0,0.08,3.3,3.38
2.97592e-02,0.04,-0.04,3.3,3.26
2.97600e-02,0,0.08,3.34,3.38
2.97608e-02,0,-0.04,3.3,3.26
2.97616e-02,0,0.08,3.34,3.38
2.97624e-02,0,-0.04,3.34,3.3
2.97632e-02,0,0.08,3.3,3.38
2.97640e-02,0,-0.04,3.3,3.3
2.97648e-02,0,0.08,3.3,3.38
2.97656e-02,0,-0.04,3.3,3.26
2.97664e-02,0.04,0.08,3.3,3.38
2.97672e-02,0.04,-0.04,3.3,3.26
2.97680e-02,0.04,0.08,3.3,3.38
2.97688e-02,0.04,-0.04,3.34,3.26
2.97696e-02,0,0.08,3.3,3.38
2.97704e-02,0,-0.04,3.3,3.26
2.97712e-02,0.04,0.08,3.34,3.38
2.97720e-02,0,-0.04,3.34,3.26
2.97728e-02,0,0.08,3.3,3.38
2.97736e-02,0.04,-0.04,3.34,3.26
2.97744e-02,0,0.08,3.34,3.38
2.97752e-02,0,-0.04,3.34,3.3
2.97760e-02,0.04,0.08,3.3,3.38
2.97768e-02,0,-0.04,3.3,3.3
2.97776e-02,0.04,0.08,3.34,3.38
2.97784e-02,0.04,-0.04,3.3,3.26
2.97792e-02,0,0.08,3.34,3.38
2.97800e-02,0.04,-0.04,3.34,3.26
2.97808e-02,0,0.08,3.34,3.38
2.97816e-02,0,-0.04,3.34,3.26
2.97824e-02,0,0.08,3.3,3.38
2.97832e-02,0,-0.04,3.34,3.26
2.97840e-02,0,0.08,3.3,3.38
2.97848e-02,0,-0.04,3.3,3.3
2.97856e-02,0,0.08,3.3,3.38
2.97864e-02,0,-0.04,3.34,3.26
2.97872e-02,0,0.08,3.34,3.38
2.97880e-02,0,-0.04,3.34,3.26
2.97888e-02,0,0.08,3.3,3.38
2.97896e-02,0,0,3.34,3.26
2.97904e-02,0,0.08,3.3,3.38
2.97912e-02,0,-0.04,3.34,3.26
2.97920e-02,0,0.08,3.3,3.38
2.97928e-02,0,-0.04,3.34,3.3
2.97936e-02,0,0.08,3.34,3.38
2.97944e-02,0.04,-0.04,3.34,3.3
2.97952e-02,0,0.08,3.34,3.38
2.97960e-02,0,-0.04,3.34,3.26
2.97968e-02,0,0.08,3.3,3.38
2.97976e-02,0,-0.04,3.3,3.26
2.97984e-02,0,0.08,3.3,3.38
2.97992e-02,0,-0.04,3.34,3.26
2.98000e-02,0.04,0.08,3.3,3.38
2.98008e-02,0,-0.04,3.3,3.26
2.98016e-02,0,0.08,3.3,3.38
2.98024e-02,0,-0.04,3.34,3.26
2.98032e-02,0,0.08,3.3,3.38
2.98040e-02,0.04,-0.04,3.34,3.3
2.98048e-02,0,0.08,3.3,3.38
2.98056e-02,0,-0.04,3.3,3.26
2.98064e-02,0.04,0.08,3.3,3.38
2.98072e-02,0,-0.04,3.3,3.26
2.98080e-02,0,0.08,3.3,3.38
2.98088e-02,0,-0.04,3.3,3.3
2.98096e-02,0.04,0.08,3.34,3.38
2.98104e-02,0.04,-0.04,3.34,3.3
2.98112e-02,0,0.08,3.34,3.38
2.98120e-02,0.04,-0.04,3.3,3.26
2.98128e-02,0,0.08,3.3,3.38
2.98136e-02,0.04,-0.04,3.34,3.26
2.98144e-02,0,0.08,3.3,3.38
2.98152e-02,0.04,-0.04,3.3,3.26
2.98160e-02,0,0.08,3.3,3.38
2.98168e-02,0.04,0,3.3,3.26
2.98176e-02,0,0.08,3.3,3.38
2.98184e-02,0,-0.04,3.3,3.26
2.98192e-02,0.04,0.08,3.34,3.38
2.98200e-02,0,-0.04,3.3,3.26
2.98208e-02,0,0.08,3.34,3.38
2.98216e-02,0.04,-0.04,3.34,3.26
2.98224e-02,0,0.08,3.34,3.38
2.98232e-02,0,-0.04,3.3,3.26
2.98240e-02,0,0.08,3.34,3.38
2.98248e-02,0,-0.04,3.3,3.3
2.98256e-02,0,0.08,3.3,3.38
2.98264e-02,0,-0.04,3.3,3.3
2.98272e-02,0,0.08,3.3,3.38
2.98280e-02,0,-0.04,3.3,3.26
2.98288e-02,0,0.08,3.34,3.38
2.98296e-02,0.04,-0.04,3.3,3.3
2.98304e-02,0,0.08,3.34,3.38
2.98312e-02,0,-0.04,3.34,3.26
2.98320e-02,0,0.08,3.3,3.38
2.98328e-02,0,-0.04,3.3,3.3
2.98336e-02,0,0.08,3.3,3.38
2.98344e-02,0,-0.04,3.3,3.26
2.98352e-02,0,0.08,3.3,3.38
2.98360e-02,0,-0.04,3.3,3.26
2.98368e-02,0,0.08,3.34,3.38
2.98376e-02,0,-0.04,3.3,3.26
2.98384e-02,0.04,0.08,3.34,3.38
2.98392e-02,0,-0.04,3.3,3.26
2.98400e-02,0,0.08,3.34,3.38
2.98408e-02,0,-0.04,3.34,3.26
2.98416e-02,0,0.08,3.34,3.38
2.98424e-02,0,-0.04,3.3,3.3
2.98432e-02,0.04,0.08,3.34,3.38
2.98440e-02,0,-0.04,3.34,3.26
2.98448e-02,0.04,0.08,3.34,3.38
2.98456e-02,0,-0.04,3.38,3.3
2.98464e-02,0,0.08,3.3,3.38
2.98472e-02,0,-0.04,3.34,3.26
2.98480e-02,0.04,0.08,3.3,3.38
2.98488e-02,0.04,-0.04,3.34,3.26
2.98496e-02,0.04,0.08,3.3,3.38
2.98504e-02,0,-0.04,3.34,3.26
2.98512e-02,0.04,0.08,3.3,3.38
2.98520e-02,0,-0.04,3.3,3.3
2.98528e-02,0,0.08,3.34,3.38
2.98536e-02,0,-0.04,3.34,3.3
2.98544e-02,0,0.08,3.34,3.38
2.98552e-02,0,-0.04,3.3,3.3
2.98560e-02,0,0.08,3.34,3.38
2.98568e-02,0,-0.04,3.34,3.3
2.98576e-02,0,0.08,3.34,3.38
2.98584e-02,0,-0.04,3.34,3.3
2.98592e-02,0.04,0.08,3.3,3.38
2.98600e-02,0,-0.04,3.34,3.3
2.98608e-02,0,0.08,3.34,3.38
2.98616e-02,0,-0.04,3.3,3.26
2.98624e-02,0,0.08,3.3,3.38
2.98632e-02,0.04,-0.04,3.3,3.26
2.98640e-02,0,0.08,3.3,3.38
2.98648e-02,0,-0.04,3.3,3.26
2.98656e-02,0,0.08,3.3,3.38
2.98664e-02,0,0,3.3,3.26
2.98672e-02,0.04,0.08,3.34,3.38
2.98680e-02,0.04,-0.04,3.3,3.26
2.98688e-02,0,0.08,3.3,3.38
2.98696e-02,0.04,-0.04,3.34,3.26
2.98704e-02,0,0.08,3.34,3.38
2.98712e-02,0,-0.04,3.3,3.3
2.98720e-02,0,0.08,3.3,3.38
2.98728e-02,0,-0.04,3.34,3.3
2.98736e-02,0,0.08,3.34,3.38
2.98744e-02,0,-0.04,3.3,3.3
2.98752e-02,0.04,0.08,3.34,3.38
2.98760e-02,0.04,-0.04,3.3,3.26
2.98768e-02,0.04,0.08,3.34,3.38
2.98776e-02,0,-0.04,3.34,3.3
2.98784e-02,0.04,0.08,3.34,3.38
2.98792e-02,0,-0.04,3.34,3.26
2.98800e-02,0.04,0.08,3.3,3.38
2.98808e-02,0,-0.04,3.3,3.26
2.98816e-02,0,0.08,3.34,3.38
2.98824e-02,0,-0.04,3.34,3.26
2.98832e-02,0.04,0.08,3.3,3.38
2.98840e-02,0,-0.04,3.34,3.26
2.98848e-02,0,0.08,3.3,3.38
2.98856e-02,0.04,-0.04,3.3,3.26
2.98864e-02,0.04,0.08,3.3,3.38
2.98872e-02,0,-0.04,3.34,3.26
2.98880e-02,0,0.08,3.3,3.38
2.98888e-02,0.04,-0.04,3.3,3.3
2.98896e-02,0,0.08,3.3,3.38
2.98904e-02,0,-0.04,3.3,3.26
2.98912e-02,0,0.08,3.34,3.38
2.98920e-02,0.04,-0.04,3.34,3.26
2.98928e-02,0,0.08,3.34,3.38
2.98936e-02,0.04,-0.04,3.3,3.3
2.98944e-02,0,0.08,3.3,3.38
2.98952e-02,0,-0.04,3.3,3.3
2.98960e-02,0,0.08,3.3,3.38
2.98968e-02,0,-0.04,3.34,3.26
2.98976e-02,0,0.08,3.34,3.38
2.98984e-02,-0.04,-0.04,3.3,3.3
2.98992e-02,0,0.08,3.3,3.38
2.99000e-02,0,-0.04,3.34,3.3
2.99008e-02,0,0.08,3.34,3.38
2.99016e-02,0,-0.04,3.38,3.26
2.99024e-02,0,0.08,3.3,3.38
2.99032e-02,0,-0.04,3.34,3.26
2.99040e-02,0,0.08,3.34,3.38
2.99048e-02,0,-0.04,3.34,3.26
2.99056e-02,0,0.08,3.3,3.38
2.99064e-02,0,-0.04,3.3,3.3
2.99072e-02,0,0.08,3.34,3.38
2.99080e-02,0,-0.04,3.34,3.26
2.99088e-02,0,0.08,3.3,3.38
2.99096e-02,0,-0.04,3.34,3.26
2.99104e-02,0,0.08,3.3,3.38
2.99112e-02,0.04,-0.04,3.34,3.26
2.99120e-02,0,0.08,3.34,3.38
2.99128e-02,0,-0.04,3.3,3.26
2.99136e-02,0.04,0.08,3.3,3.38
2.99144e-02,0.04,-0.04,3.34,3.26
2.99152e-02,0,0.08,3.34,3.38
2.99160e-02,0,-0.04,3.34,3.26
2.99168e-02,0,0.08,3.3,3.38
2.99176e-02,0.04,-0.04,3.3,3.26
2.99184e-02,0.04,0.08,3.3,3.38
2.99192e-02,0,-0.04,3.3,3.3
2.99200e-02,0,0.08,3.34,3.38
2.99208e-02,0,-0.04,3.34,3.26
2.99216e-02,0,0.08,3.3,3.38
2.99224e-02,0,-0.04,3.3,3.3
2.99232e-02,0.04,0.08,3.3,3.38
2.99240e-02,0,-0.04,3.3,3.26
2.99248e-02,0.04,0.08,3.3,3.38
2.99256e-02,0,-0.04,3.3,3.26
2.99264e-02,0,0.08,3.34,3.38
2.99272e-02,0.04,-0.04,3.34,3.26
2.99280e-02,0,0.08,3.34,3.38
2.99288e-02,0,-0.04,3.34,3.3
2.99296e-02,0,0.08,3.3,3.38
2.99304e-02,0.04,-0.04,3.34,3.26
2.99312e-02,0,0.08,3.34,3.38
2.99320e-02,0,-0.04,3.3,3.3
2.99328e-02,0.04,0.08,3.3,3.38
2.99336e-02,0,-0.04,3.34,3.26
2.99344e-02,0,0.08,3.3,3.38
2.99352e-02,0,-0.04,3.3,3.26
2.99360e-02,0,0.08,3.34,3.38
2.99368e-02,0.04,-0.04,3.34,3.3
2.99376e-02,0.04,0.08,3.34,3.38
2.99384e-02,0.04,-0.04,3.3,3.26
2.99392e-02,0.04,0.08,3.34,3.38
2.99400e-02,0,-0.04,3.34,3.26
2.99408e-02,0,0.08,3.3,3.38
2.99416e-02,0,-0.04,3.3,3.3
2.99424e-02,0,0.08,3.34,3.38
2.99432e-02,0,-0.04,3.34,3.26
2.99440e-02,0.04,0.08,3.3,3.38
2.99448e-02,0.04,-0.04,3.3,3.26
2.99456e-02,0,0.08,3.34,3.38
2.99464e-02,0,-0.04,3.34,3.3
2.99472e-02,0,0.08,3.34,3.38
2.99480e-02,0.04,-0.04,3.3,3.3
2.99488e-02,0,0.08,3.34,3.38
2.99496e-02,0.04,-0.04,3.3,3.3
2.99504e-02,0,0.08,3.34,3.38
2.99512e-02,0,-0.04,3.34,3.26
2.99520e-02,0.04,0.08,3.34,3.38
2.99528e-02,0,-0.04,3.34,3.26
2.99536e-02,0,0.08,3.34,3.38
2.99544e-02,0,-0.04,3.34,3.3
2.99552e-02,0.04,0.08,3.34,3.38
2.99560e-02,0.04,-0.04,3.3,3.3
2.99568e-02,0.04,0.08,3.34,3.38
2.99576e-02,0,-0.04,3.3,3.26
2.99584e-02,0,0.08,3.3,3.38
2.99592e-02,0,-0.04,3.34,3.26
2.99600e-02,0,0.08,3.3,3.38
2.99608e-02,0,-0.04,3.34,3.26
2.99616e-02,0,0.08,3.34,3.38
2.99624e-02,0,-0.04,3.3,3.26
2.99632e-02,0,0.08,3.3,3.38
2.99640e-02,0,-0.04,3.3,3.26
2.99648e-02,-0.04,0.08,3.3,3.38
2.99656e-02,0,-0.04,3.34,3.3
2.99664e-02,0,0.08,3.34,3.38
2.99672e-02,0,-0.04,3.3,3.26
2.99680e-02,0,0.08,3.34,3.38
2.99688e-02,0,-0.04,3.34,3.3
2.99696e-02,0,0.08,3.3,3.38
2.99704e-02,0,-0.04,3.3,3.3
2.99712e-02,0.04,0.08,3.3,3.38
2.99720e-02,0.04,-0.04,3.34,3.26
2.99728e-02,0.04,0.08,3.34,3.38
2.99736e-02,0,-0.04,3.34,3.26
2.99744e-02,0,0.08,3.34,3.38
2.99752e-02,0,-0.04,3.3,3.26
2.99760e-02,0,0.08,3.3,3.38
2.99768e-02,0,-0.04,3.3,3.26
2.99776e-02,0,0.08,3.3,3.38
2.99784e-02,0,-0.04,3.34,3.3
2.99792e-02,0,0.08,3.34,3.38
2.99800e-02,0.04,-0.04,3.34,3.3
2.99808e-02,0,0.08,3.3,3.38
2.99816e-02,0,-0.04,3.3,3.3
2.99824e-02,0.04,0.08,3.3,3.38
2.99832e-02,0.04,-0.04,3.34,3.26
2.99840e-02,-0.04,0.08,3.34,3.38
2.99848e-02,0,-0.04,3.3,3.26
2.99856e-02,0,0.08,3.3,3.38
2.99864e-02,0,-0.04,3.34,3.26
2.99872e-02,0,0.08,3.34,3.38
2.99880e-02,0,-0.04,3.34,3.26
2.99888e-02,0,0.08,3.34,3.38
2.99896e-02,0,-0.04,3.3,3.26
2.99904e-02,0,0.08,3.3,3.38
2.99912e-02,0,-0.04,3.3,3.26
2.99920e-02,0,0.08,3.3,3.38
2.99928e-02,0,-0.04,3.3,3.26
2.99936e-02,0,0.08,3.34,3.38
2.99944e-02,0,-0.04,3.34,3.26
2.99952e-02,0,0.08,3.3,3.38
2.99960e-02,0,-0.04,3.3,3.26
2.99968e-02,0.04,0.08,3.3,3.38
2.99976e-02,0,-0.04,3.3,3.26
2.99984e-02,0,0.08,3.34,3.38
2.99992e-02,0,-0.04,3.34,3.26
3.00000e-02,0,0.08,3.34,3.38
3.00008e-02,0,-0.04,3.3,3.3
3.00016e-02,0,0.08,3.34,3.38
3.00024e-02,0.04,-0.04,3.34,3.26
3.00032e-02,0,0.08,3.34,3.38
3.00040e-02,0.04,-0.04,3.3,3.3
3.00048e-02,0,0.08,3.3,3.38
3.00056e-02,0,-0.04,3.34,3.26
3.00064e-02,0,0.08,3.3,3.38
3.00072e-02,0,-0.04,3.34,3.26
3.00080e-02,0.04,0.08,3.34,3.38
3.00088e-02,0,-0.04,3.3,3.3
3.00096e-02,0.04,0.08,3.34,3.38
3.00104e-02,0,-0.04,3.3,3.26
3.00112e-02,0.04,0.08,3.3,3.38
3.00120e-02,0,-0.04,3.3,3.26
3.00128e-02,0,0.08,3.34,3.38
3.00136e-02,0,-0.04,3.34,3.26
3.00144e-02,0.04,0.08,3.3,3.38
3.00152e-02,0,-0.04,3.3,3.3
3.00160e-02,0,0.08,3.34,3.38
3.00168e-02,0,-0.04,3.34,3.26
3.00176e-02,0,0.08,3.3,3.38
3.00184e-02,0,-0.04,3.34,3.3
3.00192e-02,0.04,0.08,3.34,3.38
3.00200e-02,0.04,-0.04,3.34,3.3
3.00208e-02,0,0.08,3.34,3.38
3.00216e-02,0,-0.04,3.3,3.26
3.00224e-02,0.04,0.08,3.34,3.38
3.00232e-02,0,-0.04,3.34,3.26
3.00240e-02,0,0.08,3.34,3.38
3.00248e-02,0,-0.04,3.3,3.26
3.00256e-02,0,0.08,3.3,3.38
3.00264e-02,0.04,-0.04,3.34,3.3
3.00272e-02,0,0.08,3.34,3.38
3.00280e-02,0,-0.04,3.3,3.26
3.00288e-02,0,0.08,3.3,3.38
3.00296e-02,0,0,3.3,3.3
3.00304e-02,0,0.08,3.38,3.38
3.00312e-02,0,-0.04,3.34,3.26
3.00320e-02,0.04,0.08,3.34,3.38
3.00328e-02,0.04,-0.04,3.34,3.26
3.00336e-02,0,0.08,3.34,3.38
3.00344e-02,0,-0.04,3.34,3.3
3.00352e-02,0.04,0.08,3.34,3.38
3.00360e-02,0.04,-0.04,3.34,3.3
3.00368e-02,0,0.08,3.34,3.38
3.00376e-02,0.04,-0.04,3.3,3.3
3.00384e-02,0,0.08,3.3,3.38
3.00392e-02,0,-0.04,3.3,3.26
3.00400e-02,0,0.08,3.34,3.38
3.00408e-02,0,-0.04,3.3,3.26
3.00416e-02,0,0.08,3.34,3.38
3.00424e-02,0,-0.04,3.34,3.26
3.00432e-02,0,0.08,3.3,3.38
3.00440e-02,0,-0.04,3.3,3.26
3.00448e-02,0,0.08,3.3,3.38
